23,3.43E-05,3.94E-08,9.87E-07,3.79E-06,8.54E-06,1.52E-05,2.38E-05,3.43E-05,4.67E-05,6.11E-05,7.75E-05,9.59E-05,1.16E-04,1.39E-04,-1.98E+01
24,7.46E-05,3.94E-08,2.11E-06,8.27E-06,1.86E-05,3.31E-05,5.18E-05,7.46E-05,1.02E-04,1.33E-04,1.68E-04,2.08E-04,2.52E-04,3.01E-04,-1.98E+01
25,0.000126113,3.94E-08,3.54E-06,1.40E-05,3.15E-05,5.60E-05,8.75E-05,0.000126113,1.72E-04,2.25E-04,2.84E-04,3.51E-04,4.26E-04,5.07E-04,-1.98E+01
26,0.000184284,3.94E-08,5.15E-06,2.05E-05,4.60E-05,8.19E-05,1.28E-04,0.000184284,2.51E-04,3.28E-04,4.15E-04,5.13E-04,6.21E-04,7.40E-04,-1.98E+01
27,0.000244002,3.94E-08,6.81E-06,2.71E-05,6.10E-05,1.08E-04,1.69E-04,0.000244002,3.32E-04,4.34E-04,5.50E-04,6.79E-04,8.22E-04,9.79E-04,-1.97E+01
28,0.000300029,3.94E-08,8.37E-06,3.33E-05,7.50E-05,1.33E-04,2.08E-04,0.000300029,4.09E-04,5.34E-04,6.76E-04,8.34E-04,1.01E-03,1.20E-03,-1.97E+01
29,0.000347458,3.94E-08,9.69E-06,3.86E-05,8.68E-05,1.54E-04,2.41E-04,0.000347458,4.73E-04,6.18E-04,7.82E-04,9.66E-04,1.17E-03,1.39E-03,-1.97E+01
30,0.00038214,3.94E-08,1.07E-05,4.25E-05,9.55E-05,1.70E-04,2.65E-04,0.00038214,5.20E-04,6.79E-04,8.60E-04,1.06E-03,1.28E-03,1.53E-03,-1.97E+01
31,0.000401046,3.94E-08,1.12E-05,4.46E-05,1.00E-04,1.78E-04,2.79E-04,0.000401046,5.46E-04,7.13E-04,9.02E-04,1.11E-03,1.35E-03,1.60E-03,-1.97E+01
32,0.000402532,3.94E-08,1.12E-05,4.48E-05,1.01E-04,1.79E-04,2.80E-04,0.000402532,5.48E-04,7.15E-04,9.05E-04,1.12E-03,1.35E-03,1.61E-03,-1.97E+01
33,0.00038648,3.94E-08,1.08E-05,4.30E-05,9.67E-05,1.72E-04,2.68E-04,0.00038648,5.26E-04,6.87E-04,8.69E-04,1.07E-03,1.30E-03,1.54E-03,-1.97E+01
34,0.000354304,3.94E-08,9.89E-06,3.94E-05,8.87E-05,1.58E-04,2.46E-04,0.000354304,4.82E-04,6.29E-04,7.96E-04,9.82E-04,1.19E-03,1.41E-03,-1.97E+01
35,0.000308829,3.94E-08,8.63E-06,3.44E-05,7.73E-05,1.37E-04,2.15E-04,0.000308829,4.20E-04,5.48E-04,6.94E-04,8.55E-04,1.03E-03,1.23E-03,-1.97E+01
36,0.000254033,3.94E-08,7.11E-06,2.83E-05,6.36E-05,1.13E-04,1.77E-04,0.000254033,3.46E-04,4.51E-04,5.70E-04,7.03E-04,8.50E-04,1.01E-03,-1.97E+01
37,0.000194709,3.94E-08,5.46E-06,2.17E-05,4.88E-05,8.67E-05,1.35E-04,0.000194709,2.65E-04,3.45E-04,4.37E-04,5.38E-04,6.50E-04,7.73E-04,-1.96E+01
38,0.000136037,3.94E-08,3.83E-06,1.52E-05,3.41E-05,6.06E-05,9.46E-05,0.000136037,1.85E-04,2.41E-04,3.05E-04,3.75E-04,4.53E-04,5.38E-04,-1.96E+01
39,8.31E-05,3.94E-08,2.36E-06,9.29E-06,2.09E-05,3.71E-05,5.78E-05,8.31E-05,1.13E-04,1.47E-04,1.86E-04,2.29E-04,2.76E-04,3.28E-04,-1.96E+01
40,4.06E-05,3.94E-08,1.18E-06,4.55E-06,1.02E-05,1.81E-05,2.83E-05,4.06E-05,5.51E-05,7.18E-05,9.05E-05,1.11E-04,1.34E-04,1.59E-04,-1.96E+01
41,1.22E-05,3.94E-08,3.82E-07,1.37E-06,3.07E-06,5.45E-06,8.49E-06,1.22E-05,1.65E-05,2.14E-05,2.69E-05,3.29E-05,3.95E-05,4.66E-05,-1.96E+01
42,3.06E-07,3.94E-08,4.83E-08,3.67E-08,7.95E-08,1.39E-07,2.14E-07,3.06E-07,3.99E-07,4.97E-07,6.00E-07,7.00E-07,8.19E-07,9.10E-07,-1.96E+01
43,6.02E-06,3.94E-08,2.03E-07,6.55E-07,1.48E-06,2.64E-06,4.16E-06,6.02E-06,8.26E-06,1.09E-05,1.39E-05,1.73E-05,2.12E-05,2.56E-05,-1.96E+01
44,2.88E-05,3.94E-08,8.33E-07,3.17E-06,7.16E-06,1.27E-05,2.00E-05,2.88E-05,3.94E-05,5.16E-05,6.56E-05,8.14E-05,9.90E-05,1.19E-04,-1.96E+01
45,6.68E-05,3.94E-08,1.88E-06,7.38E-06,1.66E-05,2.96E-05,4.63E-05,6.68E-05,9.11E-05,1.19E-04,1.51E-04,1.87E-04,2.27E-04,2.72E-04,-1.96E+01
46,0.000116517,3.94E-08,3.26E-06,1.29E-05,2.90E-05,5.17E-05,8.08E-05,0.000116517,1.59E-04,2.08E-04,2.63E-04,3.26E-04,3.95E-04,4.72E-04,-1.96E+01
47,0.00017379,3.94E-08,4.85E-06,1.93E-05,4.34E-05,7.71E-05,1.21E-04,0.00017379,2.37E-04,3.10E-04,3.92E-04,4.85E-04,5.88E-04,7.01E-04,-1.95E+01
48,0.000233622,3.94E-08,6.52E-06,2.59E-05,5.83E-05,1.04E-04,1.62E-04,0.000233622,3.18E-04,4.16E-04,5.27E-04,6.51E-04,7.89E-04,9.40E-04,-1.95E+01
49,0.000290842,3.94E-08,8.11E-06,3.23E-05,7.26E-05,1.29E-04,2.02E-04,0.000290842,3.96E-04,5.18E-04,6.56E-04,8.10E-04,9.81E-04,1.17E-03,-1.95E+01
50,0.000340504,3.94E-08,9.49E-06,3.78E-05,8.51E-05,1.51E-04,2.36E-04,0.000340504,4.64E-04,6.06E-04,7.67E-04,9.47E-04,1.15E-03,1.37E-03,-1.95E+01
51,0.000378326,3.94E-08,1.05E-05,4.20E-05,9.46E-05,1.68E-04,2.63E-04,0.000378326,5.15E-04,6.73E-04,8.52E-04,1.05E-03,1.27E-03,1.52E-03,-1.95E+01
52,0.000401049,3.94E-08,1.12E-05,4.46E-05,1.00E-04,1.78E-04,2.79E-04,0.000401049,5.46E-04,7.13E-04,9.02E-04,1.11E-03,1.35E-03,1.60E-03,-1.95E+01
53,0.000406722,3.94E-08,1.13E-05,4.52E-05,1.02E-04,1.81E-04,2.83E-04,0.000406722,5.54E-04,7.23E-04,9.15E-04,1.13E-03,1.37E-03,1.62E-03,-1.95E+01
54,0.000394868,3.94E-08,1.10E-05,4.39E-05,9.88E-05,1.76E-04,2.74E-04,0.000394868,5.37E-04,7.02E-04,8.87E-04,1.09E-03,1.32E-03,1.57E-03,-1.95E+01
55,0.00036652,3.94E-08,1.02E-05,4.08E-05,9.17E-05,1.63E-04,2.55E-04,0.00036652,4.99E-04,6.51E-04,8.23E-04,1.02E-03,1.23E-03,1.46E-03,-1.95E+01
56,0.000324133,3.94E-08,9.06E-06,3.61E-05,8.12E-05,1.44E-04,2.25E-04,0.000324133,4.41E-04,5.75E-04,7.27E-04,8.97E-04,1.08E-03,1.29E-03,-1.95E+01
57,0.000271366,3.94E-08,7.60E-06,3.03E-05,6.80E-05,1.21E-04,1.89E-04,0.000271366,3.69E-04,4.81E-04,6.08E-04,7.50E-04,9.06E-04,1.08E-03,-1.94E+01
58,0.000212769,3.94E-08,5.97E-06,2.37E-05,5.33E-05,9.48E-05,1.48E-04,0.000212769,2.89E-04,3.77E-04,4.76E-04,5.87E-04,7.09E-04,8.41E-04,-1.94E+01
59,0.000153387,3.94E-08,4.32E-06,1.71E-05,3.85E-05,6.84E-05,1.07E-04,0.000153387,2.08E-04,2.72E-04,3.43E-04,4.22E-04,5.09E-04,6.04E-04,-1.94E+01
60,9.83E-05,3.94E-08,2.79E-06,1.10E-05,2.47E-05,4.39E-05,6.84E-05,9.83E-05,1.34E-04,1.74E-04,2.19E-04,2.70E-04,3.25E-04,3.85E-04,-1.94E+01
61,5.23E-05,3.94E-08,1.51E-06,5.87E-06,1.32E-05,2.34E-05,3.64E-05,5.23E-05,7.10E-05,9.23E-05,1.16E-04,1.43E-04,1.72E-04,2.03E-04,-1.94E+01
62,1.93E-05,3.94E-08,5.85E-07,2.19E-06,4.89E-06,8.67E-06,1.35E-05,1.93E-05,2.62E-05,3.39E-05,4.26E-05,5.20E-05,6.24E-05,7.34E-05,-1.94E+01
63,2.18E-06,3.94E-08,1.03E-07,2.54E-07,5.63E-07,9.93E-07,1.53E-06,2.18E-06,2.91E-06,3.71E-06,4.57E-06,5.48E-06,6.45E-06,7.40E-06,-1.94E+01
64,2.33E-06,3.94E-08,1.01E-07,2.46E-07,5.61E-07,1.00E-06,1.59E-06,2.33E-06,3.23E-06,4.30E-06,5.57E-06,7.05E-06,8.79E-06,1.08E-05,-1.94E+01
65,1.98E-05,3.94E-08,5.80E-07,2.16E-06,4.88E-06,8.71E-06,1.37E-05,1.98E-05,2.71E-05,3.56E-05,4.55E-05,5.66E-05,6.92E-05,8.32E-05,-1.94E+01
66,5.30E-05,3.94E-08,1.50E-06,5.84E-06,1.32E-05,2.34E-05,3.67E-05,5.30E-05,7.25E-05,9.50E-05,1.21E-04,1.50E-04,1.82E-04,2.19E-04,-1.94E+01
67,9.92E-05,3.94E-08,2.78E-06,1.10E-05,2.47E-05,4.39E-05,6.88E-05,9.92E-05,1.35E-04,1.77E-04,2.25E-04,2.79E-04,3.39E-04,4.05E-04,-1.93E+01
68,0.000154473,3.94E-08,4.31E-06,1.71E-05,3.85E-05,6.85E-05,1.07E-04,0.000154473,2.11E-04,2.76E-04,3.50E-04,4.33E-04,5.25E-04,6.27E-04,-1.93E+01
69,0.000214,3.94E-08,5.96E-06,2.37E-05,5.34E-05,9.49E-05,1.48E-04,0.000214,2.92E-04,3.82E-04,4.84E-04,5.98E-04,7.25E-04,8.65E-04,-1.93E+01
70,0.000272751,3.94E-08,7.60E-06,3.02E-05,6.81E-05,1.21E-04,1.89E-04,0.000272751,3.72E-04,4.86E-04,6.16E-04,7.61E-04,9.22E-04,1.10E-03,-1.93E+01
71,0.000325721,3.94E-08,9.07E-06,3.61E-05,8.13E-05,1.45E-04,2.26E-04,0.000325721,4.44E-04,5.80E-04,7.35E-04,9.08E-04,1.10E-03,1.31E-03,-1.93E+01
72,0.000368406,3.94E-08,1.03E-05,4.09E-05,9.20E-05,1.64E-04,2.56E-04,0.000368406,5.02E-04,6.56E-04,8.30E-04,1.03E-03,1.24E-03,1.48E-03,-1.93E+01
73,0.000397178,3.94E-08,1.11E-05,4.41E-05,9.93E-05,1.77E-04,2.76E-04,0.000397178,5.41E-04,7.06E-04,8.94E-04,1.10E-03,1.34E-03,1.59E-03,-1.93E+01
74,0.0004096,3.94E-08,1.14E-05,4.55E-05,1.02E-04,1.82E-04,2.84E-04,0.0004096,5.58E-04,7.28E-04,9.21E-04,1.14E-03,1.38E-03,1.64E-03,-1.93E+01
75,0.000404625,3.94E-08,1.13E-05,4.50E-05,1.01E-04,1.80E-04,2.81E-04,0.000404625,5.51E-04,7.19E-04,9.09E-04,1.12E-03,1.36E-03,1.61E-03,-1.93E+01
76,0.000382689,3.94E-08,1.07E-05,4.26E-05,9.58E-05,1.70E-04,2.66E-04,0.000382689,5.21E-04,6.80E-04,8.59E-04,1.06E-03,1.28E-03,1.52E-03,-1.93E+01
77,0.000345668,3.94E-08,9.66E-06,3.85E-05,8.66E-05,1.54E-04,2.40E-04,0.000345668,4.70E-04,6.13E-04,7.75E-04,9.56E-04,1.16E-03,1.37E-03,-1.92E+01
78,0.000296713,3.94E-08,8.31E-06,3.31E-05,7.44E-05,1.32E-04,2.06E-04,0.000296713,4.03E-04,5.26E-04,6.65E-04,8.19E-04,9.89E-04,1.17E-03,-1.92E+01
79,0.000239988,3.94E-08,6.73E-06,2.68E-05,6.02E-05,1.07E-04,1.67E-04,0.000239988,3.26E-04,4.25E-04,5.37E-04,6.61E-04,7.98E-04,9.47E-04,-1.92E+01
80,0.00018031,3.94E-08,5.08E-06,2.02E-05,4.53E-05,8.04E-05,1.25E-04,0.00018031,2.45E-04,3.19E-04,4.03E-04,4.96E-04,5.98E-04,7.08E-04,-1.92E+01
81,0.000122741,3.94E-08,3.48E-06,1.37E-05,3.09E-05,5.48E-05,8.54E-05,0.000122741,1.67E-04,2.17E-04,2.73E-04,3.36E-04,4.05E-04,4.79E-04,-1.92E+01
82,7.22E-05,3.94E-08,2.07E-06,8.11E-06,1.82E-05,3.23E-05,5.03E-05,7.22E-05,9.78E-05,1.27E-04,1.60E-04,1.96E-04,2.36E-04,2.79E-04,-1.92E+01
83,3.29E-05,3.94E-08,9.67E-07,3.71E-06,8.31E-06,1.47E-05,2.29E-05,3.29E-05,4.44E-05,5.76E-05,7.23E-05,8.84E-05,1.06E-04,1.25E-04,-1.92E+01
84,8.14E-06,3.94E-08,2.73E-07,9.36E-07,2.09E-06,3.68E-06,5.71E-06,8.14E-06,1.09E-05,1.40E-05,1.75E-05,2.11E-05,2.50E-05,2.91E-05,-1.92E+01
85,1.08E-07,3.94E-08,4.18E-08,1.04E-08,2.35E-08,4.14E-08,6.89E-08,1.08E-07,1.48E-07,2.01E-07,2.71E-07,3.59E-07,5.00E-07,6.57E-07,-1.92E+01
86,9.44E-06,3.94E-08,2.93E-07,1.02E-06,2.30E-06,4.12E-06,6.49E-06,9.44E-06,1.30E-05,1.72E-05,2.21E-05,2.78E-05,3.43E-05,4.17E-05,-1.92E+01
87,3.54E-05,3.94E-08,1.01E-06,3.87E-06,8.73E-06,1.56E-05,2.44E-05,3.54E-05,4.84E-05,6.37E-05,8.12E-05,1.01E-04,1.24E-04,1.49E-04,-1.91E+01
88,7.57E-05,3.94E-08,2.12E-06,8.32E-06,1.88E-05,3.34E-05,5.24E-05,7.57E-05,1.03E-04,1.36E-04,1.73E-04,2.14E-04,2.61E-04,3.13E-04,-1.91E+01
89,0.000126962,3.94E-08,3.54E-06,1.40E-05,3.16E-05,5.62E-05,8.80E-05,0.000126962,1.73E-04,2.27E-04,2.88E-04,3.58E-04,4.35E-04,5.20E-04,-1.91E+01
90,0.000184947,3.94E-08,5.15E-06,2.04E-05,4.60E-05,8.20E-05,1.28E-04,0.000184947,2.52E-04,3.30E-04,4.19E-04,5.19E-04,6.30E-04,7.52E-04,-1.91E+01
91,0.000244739,3.94E-08,6.81E-06,2.71E-05,6.10E-05,1.09E-04,1.70E-04,0.000244739,3.34E-04,4.37E-04,5.54E-04,6.85E-04,8.31E-04,9.91E-04,-1.91E+01
92,0.000301316,3.94E-08,8.39E-06,3.34E-05,7.52E-05,1.34E-04,2.09E-04,0.000301316,4.11E-04,5.37E-04,6.81E-04,8.41E-04,1.02E-03,1.22E-03,-1.91E+01
93,0.000349933,3.94E-08,9.74E-06,3.88E-05,8.74E-05,1.55E-04,2.43E-04,0.000349933,4.77E-04,6.23E-04,7.89E-04,9.76E-04,1.18E-03,1.41E-03,-1.91E+01
94,0.000386515,3.94E-08,1.08E-05,4.29E-05,9.66E-05,1.72E-04,2.68E-04,0.000386515,5.26E-04,6.88E-04,8.71E-04,1.08E-03,1.30E-03,1.55E-03,-1.91E+01
95,0.000408004,3.94E-08,1.14E-05,4.53E-05,1.02E-04,1.81E-04,2.83E-04,0.000408004,5.55E-04,7.26E-04,9.18E-04,1.13E-03,1.37E-03,1.63E-03,-1.91E+01
96,0.00041261,3.94E-08,1.15E-05,4.59E-05,1.03E-04,1.83E-04,2.87E-04,0.00041261,5.62E-04,7.33E-04,9.28E-04,1.14E-03,1.38E-03,1.65E-03,-1.91E+01
97,0.000399956,3.94E-08,1.12E-05,4.45E-05,1.00E-04,1.78E-04,2.78E-04,0.000399956,5.44E-04,7.10E-04,8.98E-04,1.11E-03,1.34E-03,1.59E-03,-1.90E+01
98,0.000371115,3.94E-08,1.04E-05,4.14E-05,9.29E-05,1.65E-04,2.58E-04,0.000371115,5.05E-04,6.59E-04,8.32E-04,1.03E-03,1.24E-03,1.47E-03,-1.90E+01
99,0.000328513,3.94E-08,9.20E-06,3.66E-05,8.23E-05,1.46E-04,2.28E-04,0.000328513,4.47E-04,5.82E-04,7.36E-04,9.07E-04,1.10E-03,1.30E-03,-1.90E+01
100,0.000275721,3.94E-08,7.73E-06,3.08E-05,6.92E-05,1.23E-04,1.92E-04,0.000275721,3.75E-04,4.88E-04,6.17E-04,7.59E-04,9.16E-04,1.09E-03,-1.90E+01
101,0.000217161,3.94E-08,6.11E-06,2.43E-05,5.45E-05,9.69E-05,1.51E-04,0.000217161,2.95E-04,3.84E-04,4.85E-04,5.96E-04,7.19E-04,8.52E-04,-1.90E+01
102,0.000157731,3.94E-08,4.46E-06,1.77E-05,3.97E-05,7.04E-05,1.10E-04,0.000157731,2.14E-04,2.79E-04,3.51E-04,4.32E-04,5.20E-04,6.15E-04,-1.90E+01
103,0.000102397,3.94E-08,2.92E-06,1.15E-05,2.58E-05,4.58E-05,7.14E-05,0.000102397,1.39E-04,1.80E-04,2.27E-04,2.79E-04,3.35E-04,3.96E-04,-1.90E+01
104,5.58E-05,3.94E-08,1.61E-06,6.30E-06,1.41E-05,2.50E-05,3.89E-05,5.58E-05,7.55E-05,9.79E-05,1.23E-04,1.50E-04,1.80E-04,2.12E-04,-1.90E+01
105,2.18E-05,3.94E-08,6.60E-07,2.48E-06,5.55E-06,9.82E-06,1.52E-05,2.18E-05,2.93E-05,3.78E-05,4.73E-05,5.75E-05,6.84E-05,8.00E-05,-1.90E+01
106,3.18E-06,3.94E-08,1.34E-07,3.78E-07,8.36E-07,1.47E-06,2.25E-06,3.18E-06,4.21E-06,5.33E-06,6.51E-06,7.71E-06,8.94E-06,1.01E-05,-1.90E+01
107,1.59E-06,3.94E-08,7.90E-08,1.59E-07,3.67E-07,6.64E-07,1.07E-06,1.59E-06,2.24E-06,3.04E-06,4.02E-06,5.21E-06,6.68E-06,8.41E-06,-1.89E+01
108,1.71E-05,3.94E-08,5.00E-07,1.85E-06,4.18E-06,7.47E-06,1.18E-05,1.71E-05,2.36E-05,3.12E-05,4.00E-05,5.02E-05,6.19E-05,7.50E-05,-1.89E+01
109,4.85E-05,3.94E-08,1.36E-06,5.30E-06,1.20E-05,2.13E-05,3.35E-05,4.85E-05,6.64E-05,8.74E-05,1.12E-04,1.39E-04,1.70E-04,2.04E-04,-1.89E+01
110,9.30E-05,3.94E-08,2.59E-06,1.02E-05,2.31E-05,4.11E-05,6.44E-05,9.30E-05,1.27E-04,1.67E-04,2.13E-04,2.64E-04,3.22E-04,3.86E-04,-1.89E+01
111,0.000147149,3.94E-08,4.09E-06,1.62E-05,3.66E-05,6.51E-05,1.02E-04,0.000147149,2.01E-04,2.63E-04,3.35E-04,4.15E-04,5.05E-04,6.04E-04,-1.89E+01
112,0.000206298,3.94E-08,5.73E-06,2.28E-05,5.13E-05,9.14E-05,1.43E-04,0.000206298,2.81E-04,3.69E-04,4.68E-04,5.80E-04,7.04E-04,8.41E-04,-1.89E+01
113,0.000265593,3.94E-08,7.38E-06,2.94E-05,6.62E-05,1.18E-04,1.84E-04,0.000265593,3.62E-04,4.74E-04,6.01E-04,7.44E-04,9.03E-04,1.08E-03,-1.89E+01
114,0.00032013,3.94E-08,8.90E-06,3.55E-05,7.98E-05,1.42E-04,2.22E-04,0.00032013,4.36E-04,5.71E-04,7.23E-04,8.95E-04,1.08E-03,1.29E-03,-1.89E+01
115,0.000365402,3.94E-08,1.02E-05,4.05E-05,9.12E-05,1.62E-04,2.54E-04,0.000365402,4.98E-04,6.51E-04,8.24E-04,1.02E-03,1.23E-03,1.47E-03,-1.89E+01
116,0.000397674,3.94E-08,1.11E-05,4.42E-05,9.93E-05,1.77E-04,2.76E-04,0.000397674,5.42E-04,7.08E-04,8.96E-04,1.11E-03,1.34E-03,1.60E-03,-1.89E+01
117,0.00041429,3.94E-08,1.15E-05,4.61E-05,1.04E-04,1.84E-04,2.88E-04,0.00041429,5.64E-04,7.37E-04,9.32E-04,1.15E-03,1.39E-03,1.66E-03,-1.88E+01
118,0.000413888,3.94E-08,1.15E-05,4.61E-05,1.04E-04,1.84E-04,2.88E-04,0.000413888,5.63E-04,7.35E-04,9.30E-04,1.15E-03,1.39E-03,1.65E-03,-1.88E+01
119,0.000396514,3.94E-08,1.11E-05,4.42E-05,9.93E-05,1.76E-04,2.76E-04,0.000396514,5.39E-04,7.04E-04,8.90E-04,1.10E-03,1.33E-03,1.58E-03,-1.88E+01
120,0.000363612,3.94E-08,1.02E-05,4.05E-05,9.11E-05,1.62E-04,2.53E-04,0.000363612,4.94E-04,6.45E-04,8.15E-04,1.00E-03,1.21E-03,1.44E-03,-1.88E+01
121,0.000317905,3.94E-08,8.91E-06,3.55E-05,7.97E-05,1.42E-04,2.21E-04,0.000317905,4.32E-04,5.63E-04,7.11E-04,8.76E-04,1.06E-03,1.25E-03,-1.88E+01
122,0.00026317,3.94E-08,7.39E-06,2.94E-05,6.61E-05,1.17E-04,1.83E-04,0.00026317,3.57E-04,4.66E-04,5.88E-04,7.23E-04,8.72E-04,1.03E-03,-1.88E+01
123,0.00020392,3.94E-08,5.75E-06,2.28E-05,5.13E-05,9.10E-05,1.42E-04,0.00020392,2.77E-04,3.60E-04,4.54E-04,5.58E-04,6.72E-04,7.96E-04,-1.88E+01
124,0.000145036,3.94E-08,4.11E-06,1.63E-05,3.65E-05,6.48E-05,1.01E-04,0.000145036,1.97E-04,2.56E-04,3.22E-04,3.95E-04,4.75E-04,5.61E-04,-1.88E+01
125,9.14E-05,3.94E-08,2.61E-06,1.03E-05,2.31E-05,4.09E-05,6.37E-05,9.14E-05,1.24E-04,1.61E-04,2.02E-04,2.47E-04,2.96E-04,3.49E-04,-1.88E+01
126,4.73E-05,3.94E-08,1.38E-06,5.37E-06,1.20E-05,2.13E-05,3.31E-05,4.73E-05,6.39E-05,8.27E-05,1.04E-04,1.26E-04,1.51E-04,1.77E-04,-1.88E+01
127,1.65E-05,3.94E-08,5.15E-07,1.90E-06,4.24E-06,7.49E-06,1.16E-05,1.65E-05,2.22E-05,2.85E-05,3.54E-05,4.28E-05,5.05E-05,5.86E-05,-1.87E+01
128,1.49E-06,3.94E-08,8.55E-08,1.84E-07,4.04E-07,7.01E-07,1.07E-06,1.49E-06,1.93E-06,2.38E-06,2.84E-06,3.26E-06,3.66E-06,3.97E-06,-1.87E+01
129,3.46E-06,3.94E-08,1.28E-07,3.54E-07,8.12E-07,1.46E-06,2.34E-06,3.46E-06,4.85E-06,6.55E-06,8.61E-06,1.11E-05,1.40E-05,1.75E-05,-1.87E+01
130,2.23E-05,3.94E-08,6.38E-07,2.40E-06,5.43E-06,9.72E-06,1.53E-05,2.23E-05,3.07E-05,4.06E-05,5.22E-05,6.56E-05,8.09E-05,9.82E-05,-1.87E+01
131,5.64E-05,3.94E-08,1.58E-06,6.15E-06,1.39E-05,2.48E-05,3.89E-05,5.64E-05,7.73E-05,1.02E-04,1.30E-04,1.62E-04,1.99E-04,2.39E-04,-1.87E+01
